Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	Shared
ASV_3473	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_3473	0	0	0	0.00786142920782998	0	0.0202452568255437	0.0954927425515661	0	0	0	0	0	0.0165997144849109	0	0	0.00551861151734224	Soil associated
ASV_3935	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_3935	0	0.0195245765607458	0.00837170364169108	0.01834333481827	0	0.0404905136510875	0	0	0	0.0424128180961357	0.0295762529576253	0	0.0265595431758574	0	0	0	Rhizhomorph_Soil associated
ASV_5365	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_5365	0	0.0122028603504661	0	0	0	0	0.102654698242934	0.00870113767375084	0	0	0	0.0033479527269075	0	0.0040384460059769	0	0	Non-core
ASV_6103	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_6103	0	0	0	0.00786142920782998	0	0	0	0	0	0.0628338045868677	0	0	0.00663988579396434	0	0	0	Rhizhomorph
ASV_3650	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_3650	0	0.00488114414018646	0	0.01834333481827	0	0.0318139750115687	0	0.0239281286028148	0	0.0314169022934339	0.0134437513443751	0	0.00663988579396434	0	0.00514915382238852	0.0110372230346845	Rhizhomorph_Soil associated
ASV_4561	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_4561	0	0.031727436911212	0	0	0	0.00867653863951874	0.0119365928189458	0.00652585325531313	0.0250927535712365	0.0219918316054037	0.00537750053775005	0.0033479527269075	0	0	0.00343276921492568	0.0110372230346845	Rhizhomorph_Soil associated
ASV_4814	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_4814	0	0.0122028603504661	0	0	0	0.00578435909301249	0	0.0108764220921886	0.0430161489792626	0.0188501413760603	0.0241987524198752	0.00669590545381499	0.0132797715879287	0.0080768920119538	0.010298307644777	0	Rhizhomorph_Soil associated
ASV_5956	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_5956	0	0.0146434324205594	0	0	0	0.011568718186025	0	0	0	0.0125667609173735	0.00806625080662508	0	0	0	0.0291785383268683	0.00827791727601336	Rhizhomorph_Soil associated
ASV_4899	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_4899	0	0.0244057207009323	0	0.01834333481827	0	0.00578435909301249	0	0.00870113767375084	0	0.0188501413760603	0.0134437513443751	0	0.0298794860728395	0	0	0	Rhizhomorph_Soil associated
ASV_6113	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_6113	0	0	0	0	0	0	0	0.0130517065106263	0.00716935816321044	0.0141376060320452	0.0268875026887503	0	0	0	0	0	Rhizhomorph
ASV_3273	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_3273	0	0.0366085810513984	0	0.01572285841566	0	0.00867653863951874	0	0.00652585325531313	0	0.0471253534401508	0.0295762529576253	0	0.00995982869094652	0	0.00343276921492568	0.0413895863800668	Rhizhomorph_Soil associated
ASV_4823	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			ASV_4823	0	0	0	0.01310238201305	0	0	0	0.0174022753475017	0	0	0	0	0.0431592576607682	0.0080768920119538	0.0446259997940338	0	Rhizhomorph
ASV_2505	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		uncultured_Planctomycetaceae	ASV_2505	0	0	0	0.0366866696365399	0	0	0	0.0261034130212525	0	0.100534087338988	0.0215100021510002	0	0	0.0141345610209191	0	0.0110372230346845	Rhizhomorph_Soil associated
ASV_2640	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		uncultured_Planctomycetaceae	ASV_2640	0	0	0	0	0	0	0	0	0	0.0596921143575244	0.0107550010755001	0	0	0	0	0	Rhizhomorph
ASV_2748	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		uncultured_Planctomycetaceae	ASV_2748	0	0	0	0	0	0.0260296159185562	0	0	0	0	0.0322650032265003	0	0.0232396002788752	0	0	0	Non-core
ASV_4378	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae			ASV_4378	0	0	0	0	0	0.034706154558075	0	0.0217528441843771	0	0.00942507068803016	0	0	0.0165997144849109	0	0	0	Rhizhomorph
ASV_4602	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14		ASV_4602	0	0	0	0.0366866696365399	0	0.0289217954650625	0	0.0108764220921886	0	0.020420986490732	0.0161325016132502	0	0.0132797715879287	0.0040384460059769	0.00343276921492568	0.0275930575867112	Rhizhomorph_Soil associated
ASV_4673	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14		ASV_4673	0	0.00732171621027969	0	0.01572285841566	0	0.0144608977325312	0.0119365928189458	0.0130517065106263	0	0.0157084511467169	0.0188212518821252	0	0.0132797715879287	0	0	0.0110372230346845	Rhizhomorph_Soil associated
ASV_6089	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14		ASV_6089	0	0.00488114414018646	0.0209292591042277	0.02096381122088	0	0.0144608977325312	0	0.0108764220921886	0	0	0.00537750053775005	0	0	0.0040384460059769	0.0205966152895541	0.0193151403106978	Rhizhomorph_Soil associated
ASV_4769	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	uncultured_soil	ASV_4769	0	0.00488114414018646	0	0.00524095280521999	0	0.0289217954650625	0.078781512605042	0.00435056883687542	0	0	0.0188212518821252	0	0.00663988579396434	0.00605766900896535	0	0.00827791727601336	Soil associated
ASV_6033	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales				ASV_6033	0	0.00488114414018646	0	0	0	0	0	0.00435056883687542	0.0681089025504992	0.00471253534401508	0	0	0	0.0040384460059769	0	0	Rhizhomorph
ASV_1044	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_1044	0	0.0292868648411188	0.0167434072833822	0.0471685752469799	0	0.0173530772790375	0.0716195569136746	0.0522068260425051	0	0.259189443920829	0.0161325016132502	0.0100438581807225	0.00663988579396434	0.0302883450448267	0.0514915382238852	0.0441488921387379	Core
ASV_1538	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_1538	0	0.0244057207009323	0	0.01048190561044	0	0.0144608977325312	0.164724980901451	0.0239281286028148	0.00358467908160522	0.0314169022934339	0.00806625080662508	0	0.0232396002788752	0.00605766900896535	0.0240293845044798	0.0137965287933556	Rhizhomorph_Soil associated
ASV_4461	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_4461	0	0	0	0.00524095280521999	0	0	0	0.0348045506950034	0	0.0141376060320452	0.0134437513443751	0	0	0.0040384460059769	0.010298307644777	0	Rhizhomorph
ASV_5514	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_5514	0.0937111062303243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3188	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_3188	0	0	0	0	0	0	0.102654698242934	0.0174022753475017	0	0.0455545083254791	0	0	0	0	0.0617898458686622	0	Rhizhomorph
ASV_3682	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_3682	0	0	0	0	0	0	0	0	0	0.174363807728558	0	0	0	0	0	0	Rhizhomorph
ASV_3208	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_3208	0	0	0.0125575554625366	0.00524095280521999	0.100434230348861	0.00578435909301249	0.11220397249809	0.015226990929064	0	0	0.0241987524198752	0	0	0.00605766900896535	0.00686553842985136	0.00827791727601336	Core
ASV_5443	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_sp.	ASV_5443	0	0	0	0	0	0	0	0	0	0.103675777568332	0	0	0	0	0	0	Rhizhomorph
ASV_1768	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_1768	0	0.0512520134719578	0	0.0262047640260999	0	0.0375983341045812	0.126527883880825	0	0	0.0942507068803016	0.0268875026887503	0	0.019919657381893	0	0.0446259997940338	0	Rhizhomorph_Soil associated
ASV_2444	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_2444	0.0512482612197086	0	0.0669736291335287	0	0.0443092192715564	0	0	0.0282786974396902	0.0376391303568548	0	0	0	0	0.0827881431225265	0	0.0331116691040534	Stipe
ASV_1785	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_1785	0	0.0122028603504661	0.0711594809543742	0.0655119100652499	0	0.00867653863951874	0	0	0.04122380943846	0.0801131008482564	0.0241987524198752	0.00669590545381499	0.0232396002788752	0.0222114530328729	0.0223129998970169	0	Core
ASV_2910	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_2910	0	0	0	0	0	0	0.138464476699771	0.0195775597659394	0.0250927535712365	0	0	0	0	0.0666343590986189	0.0360440767567196	0.0110372230346845	Rhizhomorph
ASV_2570	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_2570	0.0336774288015228	0	0.0167434072833822	0.0340661932339299	0	0.011568718186025	0.0740068754774637	0.100063083248135	0	0.0109959158027019	0	0	0	0.0100961150149422	0.0154474614671656	0.0193151403106978	Core
ASV_3122	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_3122	0	0.00976228828037292	0	0.01310238201305	0	0.00867653863951874	0	0.0108764220921886	0.0788629397953148	0.0329877474081056	0	0	0	0.0484613520717228	0.0446259997940338	0	Rhizhomorph_Soil associated
ASV_5187	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus		ASV_5187	0	0.031727436911212	0.0376726663876099	0	0	0	0	0.00870113767375084	0	0.0298460571787622	0	0	0	0.0040384460059769	0	0	Rhizhomorph
ASV_6023	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus		ASV_6023	0	0.0122028603504661	0	0.00524095280521999	0	0.0318139750115687	0	0	0.00537701862240783	0.0172792962613886	0	0	0	0.0100961150149422	0.0085819230373142	0	Rhizhomorph
ASV_4497	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_4497	0	0.00488114414018646	0	0.00524095280521999	0	0	0.126527883880825	0	0	0.0282752120640905	0.00806625080662508	0	0.00995982869094652	0	0	0	Rhizhomorph_Soil associated
ASV_4732	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4732	0	0	0	0	0	0	0	0	0	0.00628338045868677	0	0	0	0.00605766900896535	0	0	Rhizhomorph
ASV_3283	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3283	0	0	0.0334868145667643	0.0235842876234899	0.09157238649455	0	0	0.015226990929064	0	0.0188501413760603	0.00537750053775005	0	0	0.0121153380179307	0.0343276921492568	0.00827791727601336	Rhizhomorph_Soil associated
ASV_6018	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6018	0	0.031727436911212	0	0	0	0.0144608977325312	0	0	0	0	0.0188212518821252	0	0	0.00605766900896535	0	0	Non-core
ASV_5909	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5909	0	0	0	0	0	0	0	0.015226990929064	0	0	0	0	0	0	0	0	Non-core
ASV_4457	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4457	0	0.00976228828037292	0	0	0	0.0289217954650625	0	0.015226990929064	0	0.00785422557335847	0.0322650032265003	0	0	0	0.0137310768597027	0.00551861151734224	Rhizhomorph_Soil associated
ASV_6192	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Zavarzinella	ASV_6192	0	0	0	0	0	0	0	0	0	0.00471253534401508	0	0	0	0	0	0	Rhizhomorph
ASV_6230	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6230	0	0.0122028603504661	0.00837170364169108	0.00524095280521999	0.0443092192715564	0.00578435909301249	0	0	0	0	0	0	0	0.0201922300298845	0.0205966152895541	0	Rhizhomorph
ASV_2278	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2278	0	0.0268462927710255	0.054416073670992	0.0419276224417599	0	0.0260296159185562	0.0525210084033613	0.0326292662765657	0.0519778466832757	0.00314169022934339	0.0349537534953753	0	0	0.0242306760358614	0.042909615186571	0.0248337518280401	Core
ASV_3729	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Zavarzinella		ASV_3729	0	0.0146434324205594	0	0	0	0	0	0	0	0	0.00537750053775005	0	0	0	0.00343276921492568	0	Rhizhomorph
ASV_4459	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4459	0	0	0.0125575554625366	0.01834333481827	0	0.0260296159185562	0	0.00652585325531313	0	0.0125667609173735	0	0	0	0.0141345610209191	0.0188802306820912	0.0137965287933556	Rhizhomorph_Soil associated
ASV_3143	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmataceae		ASV_3143	0	0.0366085810513984	0.0502302218501465	0.01048190561044	0	0	0	0	0	0.0345585925227773	0	0	0	0.0444229060657459	0.0738045381209021	0.0193151403106978	Rhizhomorph
ASV_5490	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmataceae		ASV_5490	0	0	0	0	0	0	0.0740068754774637	0	0	0	0.00537750053775005	0	0	0.0161537840239076	0.0411932305791082	0	Rhizhomorph
ASV_5897	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_5897	0	0	0	0.00786142920782998	0	0.011568718186025	0.0143239113827349	0.015226990929064	0	0.0251335218347471	0	0	0	0	0.0120146922522399	0.0110372230346845	Rhizhomorph_Soil associated
ASV_5520	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_5520	0	0.0195245765607458	0	0.01310238201305	0	0	0	0.0130517065106263	0	0.0125667609173735	0	0	0	0	0.00343276921492568	0	Rhizhomorph
ASV_5828	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5828	0	0	0	0	0	0	0.078781512605042	0.00435056883687542	0	0	0	0	0	0.0121153380179307	0.0240293845044798	0	Rhizhomorph
ASV_1604	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1604	0	0.00488114414018646	0.0502302218501465	0.0235842876234899	0	0.02313743637205	0	0.0652585325531313	0	0.0282752120640905	0.0322650032265003	0	0	0.119134157176319	0.11499776870001	0.0496675036560801	Rhizhomorph_Soil associated
ASV_5239	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5239	0	0.0463708693317714	0.0293009627459188	0	0.0443092192715564	0.0144608977325312	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4144	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4144	0	0	0.0376726663876099	0	0	0	0.0811688311688312	0	0	0.00785422557335847	0	0	0	0.040384460059769	0.0188802306820912	0	Rhizhomorph
ASV_5049	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5049	0	0.00976228828037292	0.0293009627459188	0	0	0.00867653863951874	0	0.0174022753475017	0	0.00314169022934339	0	0	0	0.0080768920119538	0.0463423844014967	0.0137965287933556	Rhizhomorph_Soil associated
ASV_5493	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5493	0	0	0	0	0	0	0	0	0.0591472048464861	0.0345585925227773	0.0268875026887503	0	0	0	0	0	Rhizhomorph
ASV_3999	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_3999	0	0.0146434324205594	0	0	0.121111866008921	0	0	0	0.0609395443872887	0	0	0	0	0	0.0085819230373142	0	Rhizhomorph
ASV_5834	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_5834	0	0	0.046044370029301	0	0	0	0.0190985485103132	0.00652585325531313	0	0.00471253534401508	0	0	0	0.0323075680478152	0.010298307644777	0.0110372230346845	Rhizhomorph
ASV_4076	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4076	0	0	0.0209292591042277	0	0	0	0	0.00435056883687542	0.073485921172907	0	0	0.00502192909036124	0	0.0282691220418383	0.0360440767567196	0	Rhizhomorph_Stipe
ASV_1381	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1381	0	0	0.0334868145667643	0.0262047640260999	0.124065813960358	0.0260296159185562	0.0883307868601986	0.0369798351134411	0.0716935816321044	0.0518378887841659	0.0215100021510002	0	0.0165997144849109	0.0545190210806881	0.0514915382238852	0.0137965287933556	Core
ASV_5631	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5631	0	0.0146434324205594	0	0	0	0.0144608977325312	0	0	0	0	0	0	0	0.0121153380179307	0.0257457691119426	0	Rhizhomorph
ASV_6302	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6302	0	0.00732171621027969	0.0293009627459188	0.01834333481827	0.0561250110773048	0	0	0	0	0	0	0	0	0.0282691220418383	0	0	Non-core
ASV_5274	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5274	0	0	0	0	0	0.00867653863951874	0.0549083269671505	0	0	0.020420986490732	0	0	0	0.0080768920119538	0	0.0193151403106978	Rhizhomorph
ASV_1673	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1673	0.143495131415184	0.0170840044906526	0	0.0235842876234899	0.0945263344459871	0.0144608977325312	0	0.0522068260425051	0	0.0141376060320452	0.0134437513443751	0.020087716361445	0	0.0343267910508036	0.0257457691119426	0	Core
ASV_3168	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3168	0	0	0	0	0	0	0	0	0	0	0	0	0.0132797715879287	0.0201922300298845	0.0120146922522399	0	Rhizhomorph
ASV_4958	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4958	0	0	0.00837170364169108	0.00524095280521999	0	0	0.0143239113827349	0.030453981858128	0	0.0109959158027019	0	0	0	0.00605766900896535	0.0205966152895541	0	Rhizhomorph
ASV_5528	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5528	0	0.00488114414018646	0	0	0.00886184385431129	0.011568718186025	0.100267379679144	0	0.0143387163264209	0	0	0	0	0	0.0085819230373142	0	Rhizhomorph
ASV_5831	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5831	0	0	0.0251151109250733	0.00524095280521999	0	0	0.0238731856378915	0	0	0.00628338045868677	0	0	0	0.0343267910508036	0	0.0110372230346845	Rhizhomorph
ASV_3087	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3087	0.121531590892452	0.00488114414018646	0	0	0	0	0.0214858670741024	0.00435056883687542	0	0.00785422557335847	0.00537750053775005	0	0	0	0.0257457691119426	0.00551861151734224	Rhizhomorph_Soil associated
ASV_5002	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5002	0	0	0	0	0.144743449620418	0	0	0.00435056883687542	0	0.0157084511467169	0	0	0	0.0161537840239076	0	0	Rhizhomorph
ASV_3519	Bacteria	Planctomycetota	Planctomycetes					ASV_3519	0	0.0488114414018646	0	0.01310238201305	0	0	0	0	0	0	0	0	0	0.0040384460059769	0.0274621537194054	0	Rhizhomorph
ASV_1163	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_1163	0	0.00732171621027969	0	0	0	0	0	0	0	0.0141376060320452	0	0	0	0	0.0120146922522399	0	Rhizhomorph
ASV_1983	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_1983	0	0	0	0	0	0	0	0.00435056883687542	0	0	0	0	0	0	0.0120146922522399	0	Rhizhomorph
ASV_3166	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae			ASV_3166	0	0	0	0.02096381122088	0	0	0	0	0	0	0	0	0	0.0100961150149422	0.010298307644777	0	Rhizhomorph
ASV_4610	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae			ASV_4610	0	0	0	0	0	0	0.0811688311688312	0	0	0.0392711278667923	0	0	0	0.0383652370567805	0	0	Rhizhomorph
ASV_1662	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera		ASV_1662	0	0.0170840044906526	0.0167434072833822	0.01572285841566	0	0	0.0835561497326203	0.0348045506950034	0	0.0706880301602262	0.0349537534953753	0	0.0132797715879287	0.0222114530328729	0.0841028457656792	0.0137965287933556	Rhizhomorph_Soil associated
ASV_4135	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera		ASV_4135	0	0.0366085810513984	0.0167434072833822	0.0471685752469799	0	0	0	0.00652585325531313	0	0	0	0	0	0	0	0	Non-core
ASV_6254	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera_sp.	ASV_6254	0	0	0	0	0	0	0.0334224598930481	0	0	0.0439836632108074	0	0	0	0	0.0188802306820912	0	Rhizhomorph
ASV_5592	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera		ASV_5592	0	0	0	0.01310238201305	0	0.02313743637205	0.0214858670741024	0	0.0143387163264209	0.020420986490732	0.00806625080662508	0	0	0.0080768920119538	0	0.00827791727601336	Rhizhomorph_Soil associated
ASV_6098	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera		ASV_6098	0	0	0	0	0	0	0	0	0	0.0675463399308828	0	0	0	0	0	0	Rhizhomorph
ASV_5695	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae			ASV_5695	0	0.00976228828037292	0	0	0	0.00578435909301249	0	0	0	0.0801131008482564	0	0	0	0	0	0	Rhizhomorph
ASV_5726	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5726	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0646151360956304	0.0171638460746284	0.0524268094147513	Rhizhomorph
ASV_5976	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5976	0	0	0	0	0	0	0	0	0.0788629397953148	0	0	0	0	0	0.0085819230373142	0	Rhizhomorph
ASV_5641	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_soil	ASV_5641	0	0	0	0	0	0	0	0	0	0	0.00806625080662508	0	0	0	0	0	Non-core
ASV_3675	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota		ASV_3675	0	0.0146434324205594	0	0.00786142920782998	0	0.02313743637205	0	0.0130517065106263	0	0	0	0	0	0	0	0	Soil associated
ASV_4103	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota		ASV_4103	0	0.0536925855420511	0	0	0	0.0491670522906062	0	0.00435056883687542	0	0	0	0	0	0.00605766900896535	0.0171638460746284	0.0441488921387379	Rhizhomorph_Soil associated
ASV_5954	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Latescibacteraceae		ASV_5954	0	0.0195245765607458	0	0.00524095280521999	0	0.00867653863951874	0	0.0239281286028148	0	0	0	0	0.00663988579396434	0	0	0.00551861151734224	Soil associated
ASV_1048	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_1048	0	0	0	0	0.0797565946888016	0.0375983341045812	0.116978609625668	0.169672184638141	0	0.00942507068803016	0	0	0	0.0726920281075842	0.209398922110467	0.0772605612427913	Rhizhomorph
ASV_939	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_939	0.0190350684530346	0	0.0167434072833822	0	0.194960564794848	0	0	0.0217528441843771	0	0.00628338045868677	0.0107550010755001	0	0	0.121153380179307	0.27805430640898	0.068982643966778	Rhizhomorph_Stipe
